Пирсон	Поле1	Поле2
0,193227609	Северная Македония	Финляндия
3,72505E-05	Сенегал	Финляндия
0,252053649	Сербия	Финляндия
0,382179271	Сингапур	Финляндия
0,311594156	Словакия	Финляндия
0,333865282	Словения	Финляндия
0,531593195	Соединенное Королевство Великобритании и Северной Ирландии	Финляндия
0,313853526	Соединенные Штаты Америки	Финляндия
-0,181675011	Таджикистан	Финляндия
0,338641109	Таиланд	Финляндия
0,109666844	Того	Финляндия
0,367398984	Тринидад и Тобаго	Финляндия
0,339161901	Турция	Финляндия
0,019575518	Уганда	Финляндия
0,3947048	Украина	Финляндия
0,313163503	Уругвай	Финляндия
0,046352584	Фиджи	Финляндия
0,11844679	Филиппины	Финляндия
1	Финляндия	Финляндия
0,428926441	Франция	Финляндия
0,283484279	Хорватия	Финляндия
0,241815391	Чехия	Финляндия
0,304384191	Чили	Финляндия
0,541309739	Швейцария	Финляндия
0,22084603	Швеция	Финляндия
-0,023140421	Шри-Ланка	Финляндия
0,310885102	Эквадор	Финляндия
0,34336303	Эстония	Финляндия
-0,032488383	Южная Африка	Финляндия
0,17753168	Ямайка	Финляндия
0,429083481	Япония	Финляндия
1	Фолклендские (Мальвинские) острова	Фолклендские (Мальвинские) острова
0,74214417	Австралия	Франция
0,5657212	Австрия	Франция
0,305971211	Ангола	Франция
0,3863566	Антигуа и Барбуда	Франция
0,724208925	Аргентина	Франция
0,534973979	Аруба	Франция
-0,055668994	Афганистан	Франция
0,309694757	Багамские Острова	Франция
0,2629212	Бангладеш	Франция
0,645625541	Барбадос	Франция
0,580007541	Бахрейн	Франция
0,261023551	Беларусь	Франция
0,536833801	Белиз	Франция
0,49961127	Бельгия	Франция
-0,001850077	Бенин	Франция
0,606426785	Болгария	Франция
0,522431984	Боливия (Многонациональное Государство)	Франция
0,340985611	Босния и Герцеговина	Франция
0,099629311	Ботсвана	Франция
0,518565789	Бразилия	Франция
0,162658257	Буркина-Фасо	Франция
0,334805575	Венгрия	Франция
0,192237431	Венесуэла (Боливарианская Республика)	Франция
0,242314185	Вьетнам	Франция
0,067474839	Габон	Франция
0,018636197	Гаити	Франция
0,041619798	Гана	Франция
0,312029419	Гватемала	Франция
0,237748428	Гвинея-Бисау	Франция
0,56851666	Германия	Франция
-0,031849862	Гондурас	Франция
0,752965141	Греция	Франция
0,538539963	Грузия	Франция
0,746899271	Дания	Франция
0,579987322	Доминиканская Республика	Франция
0,253537388	Египет	Франция
0,30398924	Замбия	Франция
0,092579433	Зимбабве	Франция
0,605464498	Израиль	Франция
0,328061343	Индия	Франция
0,068767583	Индонезия	Франция
0,374166001	Иордания	Франция
0,047152646	Ирак	Франция
0,546855163	Ирландия	Франция
0,469012168	Испания	Франция
0,938032237	Италия	Франция
0,122364987	Йемен	Франция
0,388571919	Кабо-Верде	Франция
0,320397139	Казахстан	Франция
-0,124619154	Камбоджа	Франция
0,013836988	Камерун	Франция
0,651028814	Канада	Франция
0,583971731	Катар	Франция
0,171817119	Кения	Франция
0,093320439	Китай, Специальный административный район Гонконг	Франция
0,259490763	Колумбия	Франция
0,360784578	Коста-Рика	Франция
0,232298982	Кот-д'Ивуар	Франция
0,65155245	Кувейт	Франция
-0,00292338	Кыргызстан	Франция
0,444489968	Лаосская Народно-Демократическая Республика	Франция
0,543049872	Латвия	Франция
0,67310069	Ливан	Франция
0,253773993	Ливия	Франция
0,642478717	Литва	Франция
0,566485159	Лихтенштейн	Франция
0,535490032	Люксембург	Франция
0,297560963	Маврикий	Франция
0,17022422	Малайзия	Франция
0,455776563	Мали	Франция
0,585494013	Мальта	Франция
0,334844648	Марокко	Франция
0,508410859	Мексика	Франция
0,299952939	Мозамбик	Франция
0,26798507	Монголия	Франция
-0,096398019	Мьянма	Франция
-0,033379767	Намибия	Франция
0,246693012	Непал	Франция
0,16305198	Нигер	Франция
-0,028263639	Нигерия	Франция
0,508114511	Нидерланды	Франция
-0,061258653	Никарагуа	Франция
0,182161719	Новая Зеландия	Франция
0,704016844	Норвегия	Франция
0,016055878	Объединенная Республика Танзания	Франция
0,273259761	Объединенные Арабские Эмираты	Франция
0,13775398	Оман	Франция
0,245443163	Пакистан	Франция
0,615440378	Панама	Франция
0,001223754	Папуа-Новая Гвинея	Франция
0,223463719	Парагвай	Франция
0,604819008	Перу	Франция
0,560824437	Польша	Франция
0,79624602	Португалия	Франция
0,27371815	Республика Корея	Франция
0,524809284	Республика Молдова	Франция
0,383531711	Российская Федерация	Франция
0,169864941	Руанда	Франция
0,550887619	Румыния	Франция
0,026129755	Сальвадор	Франция
0,42154929	Саудовская Аравия	Франция
0,602114233	Северная Македония	Франция
0,114614002	Сенегал	Франция
0,586789005	Сербия	Франция
0,297347706	Сингапур	Франция
0,490463318	Словакия	Франция
0,795236568	Словения	Франция
0,608839282	Соединенное Королевство Великобритании и Северной Ирландии	Франция
0,632069702	Соединенные Штаты Америки	Франция
-0,22988022	Таджикистан	Франция
0,290482542	Таиланд	Франция
0,245055644	Того	Франция
0,523971552	Тринидад и Тобаго	Франция
0,601249225	Турция	Франция
0,052345033	Уганда	Франция
0,430745405	Украина	Франция
0,736025056	Уругвай	Франция
