from;to;value
Кировская обл.;Ростовская обл.;0,53103511767944
Коми;Ростовская обл.;0,258169843919073
Костромская обл.;Ростовская обл.;0,293787856970046
Краснодарский край;Ростовская обл.;0,346964962337399
Красноярский край;Ростовская обл.;0,52829273299525
Крым;Ростовская обл.;0,0894880223088352
Курганская обл.;Ростовская обл.;-0,0318930723510977
Курская обл.;Ростовская обл.;0,30066799682735
Ленинградская обл.;Ростовская обл.;0,102950536189371
Липецкая обл.;Ростовская обл.;0,496086973959386
Магаданская обл.;Ростовская обл.;0,0955320199930545
Марий Эл;Ростовская обл.;0,253013548959885
Мордовия;Ростовская обл.;0,122221147980186
Москва;Ростовская обл.;-0,215992163352575
Московская обл.;Ростовская обл.;0,106202053231151
Мурманская обл.;Ростовская обл.;-0,235997388039573
Ненецкий АО;Ростовская обл.;-0,139973325503867
Нижегородская обл.;Ростовская обл.;0,381819896953605
Новгородская обл.;Ростовская обл.;0,512770141814529
Новосибирская обл.;Ростовская обл.;0,468127218487225
Омская обл.;Ростовская обл.;0,340492580694718
Оренбургская обл.;Ростовская обл.;0,121770187283685
Орловская обл.;Ростовская обл.;0,52249579435884
Пензенская обл.;Ростовская обл.;0,753327971637299
Пермский край;Ростовская обл.;0,426307043388249
Приморский край;Ростовская обл.;0,323440558320111
Псковская обл.;Ростовская обл.;0,485344918270377
Ростовская обл.;Ростовская обл.;1
Рязанская обл.;Ростовская обл.;0,168315055606224
Самарская обл.;Ростовская обл.;0,455598070991296
Санкт-Петербург;Ростовская обл.;0,171989222299875
Саратовская обл.;Ростовская обл.;0,594839017589956
Саха (Якутия);Ростовская обл.;0,767099375847735
