from;to;value
Удмуртия;Нижегородская обл.;0,847901606703954
Ульяновская обл.;Нижегородская обл.;0,91023939858814
Хабаровский край;Нижегородская обл.;0,469699141552986
Хакасия;Нижегородская обл.;0,928526812101094
ХМАО – Югра;Нижегородская обл.;0,943578740485816
Челябинская обл.;Нижегородская обл.;0,382207931957887
Чечня;Нижегородская обл.;0,858505555914225
Чувашия;Нижегородская обл.;0,892822310630646
Чукотский АО;Нижегородская обл.;0,648948134852135
Ямало-Ненецкий АО;Нижегородская обл.;0,929657969959332
Ярославская обл.;Нижегородская обл.;0,667688014230068
Адыгея;Новгородская обл.;0,494070339046472
Алтай;Новгородская обл.;0,648051851396147
Алтайский край;Новгородская обл.;0,738479344192413
Амурская обл.;Новгородская обл.;0,472323433783443
Архангельская обл.;Новгородская обл.;0,924241509961064
Астраханская обл.;Новгородская обл.;0,783374141658279
Башкортостан;Новгородская обл.;0,811370738954712
Белгородская обл.;Новгородская обл.;0,87581736501973
Брянская обл.;Новгородская обл.;0,81855048514079
Бурятия;Новгородская обл.;0,685532457789255
Владимирская обл.;Новгородская обл.;0,835127745296694
Волгоградская обл.;Новгородская обл.;0,875428775198832
Вологодская обл.;Новгородская обл.;0,838022690266906
Воронежская обл.;Новгородская обл.;0,796684993885298
Дагестан;Новгородская обл.;0,89130727108575
Еврейская АО;Новгородская обл.;0,75440402159635
Забайкальский край;Новгородская обл.;0,910506645463909
Ивановская обл.;Новгородская обл.;0,823220388978774
Ингушетия;Новгородская обл.;0,705835346283586
Иркутская обл.;Новгородская обл.;0,645191828882683
Кабардино-Балкария;Новгородская обл.;0,891417691727779
Калининградская обл.;Новгородская обл.;0,826997248291581
Калмыкия;Новгородская обл.;-0,123874825324446
Калужская обл.;Новгородская обл.;0,774893014967873
Камчатский край;Новгородская обл.;0,548213006080681
Карачаево-Черкессия;Новгородская обл.;0,920980983764019
Карелия;Новгородская обл.;0,677168246532131
Кемеровская обл.;Новгородская обл.;0,625488770002001
Кировская обл.;Новгородская обл.;0,802564194985699
Коми;Новгородская обл.;0,891854054959655
Костромская обл.;Новгородская обл.;0,846851312334814
Краснодарский край;Новгородская обл.;0,441708442640163
Красноярский край;Новгородская обл.;0,807437931841012
Крым;Новгородская обл.;0,847694904026445
Курганская обл.;Новгородская обл.;0,907306403847364
Курская обл.;Новгородская обл.;0,846575228607379
Ленинградская обл.;Новгородская обл.;0,833740768537148
Липецкая обл.;Новгородская обл.;0,881160494794618
Магаданская обл.;Новгородская обл.;0,816122884827872
Марий Эл;Новгородская обл.;0,85340315219736
Мордовия;Новгородская обл.;0,923594647753204
Москва;Новгородская обл.;0,324775945055768
Московская обл.;Новгородская обл.;0,647049527618943
Мурманская обл.;Новгородская обл.;0,884647596179852
Ненецкий АО;Новгородская обл.;0,579107120069394
Нижегородская обл.;Новгородская обл.;0,7940636069858
